Gender,Amount,MPHover,Age,OutTown,OutState,Police
female,145,17,29,1,0,state police
male,,13,20,1,0,local police
female,,13,44,0,0,local police
male,75,10,64,1,0,state police
male,,4,30,0,0,local police
female,,14,46,1,0,local police
male,,10,68,0,0,local police
female,175,20,24,1,0,state police
female,,15,18,1,0,local police
female,,15,42,0,0,local police
male,,5,25,1,0,state police
male,75,10,19,1,1,local police
female,,15,36,0,0,local police
female,,16,39,0,0,local police
female,175,20,17,0,0,local police
female,175,20,21,1,0,local police
male,,15,74,1,1,local police
male,285,31,26,1,0,state police
male,75,17,35,1,0,local police
female,175,20,23,1,1,state police
female,,10,35,1,1,local police
male,,10,61,0,0,local police
male,75,10,35,1,0,state police
male,50,19,39,1,0,local police
male,,14,29,1,0,local police
male,,16,45,0,0,local police
male,,14,23,0,0,local police
male,,15,18,1,0,local police
female,50,10,24,1,0,state police
male,,17,22,1,0,local police
male,,22,38,1,0,local police
female,75,17,62,1,0,local police
female,75,10,33,1,0,state police
male,115,14,28,1,0,state police
female,100,23,19,1,0,state police
male,,11,52,1,0,local police
male,,15,60,1,1,local police
male,,19,35,1,0,local police
male,,16,34,1,1,local police
male,75,19,63,1,0,local police
male,,11,38,1,0,local police
female,275,30,21,1,1,state police
male,50,19,42,1,0,local police
male,,15,18,1,0,local police
male,275,30,21,1,1,local police
male,75,16,19,1,0,local police
female,,17,21,1,0,local police
female,,12,31,1,0,local police
female,,14,49,1,0,local police
male,155,18,50,1,1,state police
male,175,20,39,1,1,state police
male,125,15,43,1,1,state police
male,155,18,50,1,0,local police
male,75,20,25,1,0,state police
male,,10,67,1,1,local police
male,135,16,25,1,0,local police
female,50,10,34,1,0,local police
male,110,16,20,0,0,local police
male,,10,33,1,0,local police
male,,9,36,1,0,state police
female,145,17,20,1,1,state police
male,,20,18,1,0,local police
female,,15,38,0,0,local police
male,,9,22,1,0,state police
female,145,17,36,1,1,state police
female,,12,50,1,0,local police
male,75,26,32,0,0,local police
female,75,10,26,1,1,local police
male,100,31,19,1,0,local police
male,125,15,49,1,0,state police
female,75,10,45,1,0,local police
male,,13,37,1,1,local police
female,,14,39,0,0,local police
male,,10,34,1,0,local police
male,,9,54,1,0,state police
male,90,14,42,1,0,local police
female,,12,25,0,0,local police
male,,10,20,0,0,local police
female,,10,19,0,0,local police
male,75,10,49,1,1,local police
male,,11,24,1,0,state police
female,,24,37,0,0,local police
male,,18,84,1,0,local police
male,,15,49,1,0,local police
female,75,18,33,1,0,local police
male,,14,40,1,0,local police
male,125,15,29,0,0,local police
male,,20,20,1,0,local police
female,,13,27,1,1,local police
female,,12,54,1,0,local police
female,75,10,44,1,0,state police
female,,25,28,1,0,local police
female,130,18,31,0,0,local police
male,,17,35,0,0,local police
male,75,20,20,1,1,state police
male,,14,39,0,0,local police
male,75,10,34,1,0,local police
female,,14,32,1,0,local police
male,135,16,36,1,0,state police
male,,15,40,1,0,local police
male,130,18,49,1,0,local police
female,175,20,40,1,0,local police
female,,12,18,0,0,local police
male,,9,37,1,0,state police
female,265,29,39,1,0,local police
female,,17,20,1,0,local police
male,,20,24,1,0,local police
male,,9,17,1,0,state police
female,,14,17,1,1,local police
male,265,29,23,0,0,local police
male,75,21,24,0,0,local police
female,,10,62,1,1,local police
female,85,11,39,1,0,local police
male,,15,41,1,0,local police
female,,19,25,0,0,local police
male,50,10,26,1,1,state police
male,150,25,19,1,0,local police
male,,19,47,1,0,local police
male,,12,37,0,0,state police
male,,10,54,1,0,local police
female,,16,31,1,0,local police
male,75,10,24,1,0,local police
male,,10,39,1,0,local police
male,175,20,23,1,0,state police
male,,30,17,0,0,local police
male,,11,35,0,0,local police
male,,10,20,1,0,local police
female,,12,30,0,0,local police
male,75,20,53,1,1,state police
male,,10,28,0,0,local police
male,,14,18,0,0,local police
female,,5,59,1,0,state police
female,,18,30,1,0,local police
female,,15,28,1,0,local police
male,,12,39,0,0,local police
female,135,16,24,1,0,state police
female,75,17,25,1,0,state police
female,,20,22,1,0,local police
male,75,10,55,1,1,state police
male,,10,54,1,1,local police
female,75,10,23,1,0,state police
male,,13,24,0,0,local police
male,,18,19,1,0,local police
male,,16,27,0,0,local police
female,,12,23,0,0,local police
female,,15,43,1,0,local police
male,75,18,34,1,0,local police
male,,13,29,1,0,state police
female,,11,40,1,0,local police
female,,13,21,1,0,local police
male,75,17,20,1,0,local police
male,195,22,18,1,1,state police
male,,11,33,1,1,local police
male,75,10,25,1,0,local police
male,,10,37,1,0,local police
male,,16,50,0,0,local police
male,75,19,21,1,0,local police
male,,16,39,0,0,local police
male,,14,38,1,0,local police
male,,15,53,1,0,local police
female,,16,41,1,0,local police
male,,14,22,1,0,local police
male,75,16,32,1,0,local police
male,,10,39,1,0,local police
male,,13,19,0,0,local police
male,120,17,47,1,1,state police
male,,15,31,1,0,local police
male,205,28,44,1,0,local police
male,,12,33,1,0,local police
male,80,13,22,1,0,local police
female,,16,44,1,0,local police
male,195,22,56,1,1,state police
male,115,14,45,1,0,local police
male,,7,42,1,0,state police
male,75,19,20,1,0,local police
male,,10,51,1,0,local police
female,,17,36,0,0,local police
male,,16,41,1,1,local police
male,75,10,37,1,0,local police
male,135,16,42,0,0,local police
male,,15,25,1,0,local police
female,,12,37,1,0,local police
female,,16,23,1,0,local police
female,235,26,23,1,0,local police
male,85,22,18,1,0,local police
male,215,24,19,1,0,state police
male,125,23,26,1,0,state police
female,,10,54,1,0,local police
male,225,25,30,1,0,state police
male,,17,23,1,0,local police
male,120,17,45,0,0,local police
female,,15,49,1,0,local police
female,125,15,20,0,0,local police
female,,10,22,1,0,local police
female,125,15,28,1,0,state police
female,125,15,34,0,0,local police
female,75,10,17,1,0,state police
female,75,11,23,1,0,local police
female,160,21,21,1,0,local police
female,,14,41,0,0,local police
male,185,21,39,1,0,local police
male,,14,31,1,0,local police
male,,17,35,1,0,local police
female,75,10,39,1,0,state police
female,205,23,25,0,0,state police
male,165,19,57,1,1,state police
female,125,15,42,1,0,state police
female,,20,40,1,0,local police
male,,12,38,0,0,local police
male,,15,31,1,0,local police
female,75,10,38,1,1,local police
female,60,15,25,1,0,state police
female,,15,36,1,0,local police
female,,15,23,1,0,local police
female,,15,56,1,0,local police
male,,12,47,0,0,state police
male,135,16,45,1,0,local police
male,175,20,25,1,0,local police
male,,10,28,1,0,state police
female,155,18,21,1,0,state police
female,,11,37,1,0,local police
male,100,15,28,1,0,state police
male,,17,31,0,0,local police
male,165,19,37,1,0,local police
male,,10,19,0,0,local police
male,,18,58,1,0,local police
female,,14,52,0,0,local police
female,75,10,20,1,0,state police
female,155,18,41,1,0,local police
male,165,19,50,1,1,state police
male,110,16,26,1,0,local police
female,,12,33,0,0,local police
male,,10,53,1,0,state police
male,,13,20,0,0,local police
female,,10,42,1,0,local police
female,,15,22,1,1,local police
male,,20,44,1,0,local police
male,75,19,50,1,1,state police
female,,14,59,1,0,local police
male,75,17,32,0,0,local police
male,,12,28,1,0,local police
male,,12,22,1,0,local police
male,,13,51,1,0,local police
male,90,18,35,0,0,local police
male,125,15,36,0,0,local police
female,,21,19,1,0,local police
female,75,10,23,1,0,local police
male,75,10,22,1,1,state police
male,,15,20,1,0,local police
male,105,13,59,1,1,state police
male,,12,29,1,0,local police
male,165,19,58,1,1,local police
female,,16,54,1,0,local police
female,,12,43,0,0,local police
male,,15,48,1,0,local police
male,75,10,45,1,0,state police
male,,13,32,1,0,local police
male,,15,55,1,0,local police
female,,13,81,0,0,local police
female,75,15,48,1,0,state police
male,,15,70,1,0,local police
male,150,20,53,0,0,local police
male,285,31,19,1,0,state police
male,75,14,19,0,0,local police
female,155,18,28,1,0,state police
male,165,19,22,1,0,local police
male,125,15,53,1,1,state police
male,,16,37,0,0,local police
male,,9,19,1,0,state police
male,,14,28,0,0,local police
female,,15,28,0,0,local police
male,75,10,37,1,0,local police
female,,10,48,1,0,local police
male,50,18,44,1,1,state police
male,225,25,27,1,0,state police
male,,14,19,1,0,local police
female,,20,38,1,0,local police
male,255,28,21,1,1,local police
male,135,16,29,0,0,local police
male,145,17,33,1,0,local police
female,,16,53,0,0,local police
male,75,10,30,1,1,local police
male,75,10,31,1,0,state police
female,255,28,35,1,0,state police
male,,15,43,1,0,local police
female,115,14,44,0,0,local police
female,,14,17,0,0,local police
male,75,20,21,1,1,state police
male,,11,64,1,0,local police
male,75,10,27,1,0,state police
male,125,15,28,1,1,state police
female,,16,52,0,0,local police
female,,13,40,1,0,local police
female,175,25,40,1,0,local police
male,165,19,57,1,0,local police
female,,15,49,0,0,local police
male,165,19,23,1,0,local police
male,,15,78,1,0,local police
female,135,16,50,1,1,local police
female,75,17,23,1,1,state police
female,75,16,36,1,0,local police
male,,17,45,0,0,local police
female,,15,36,1,1,local police
male,,13,23,1,0,local police
male,,14,53,1,1,local police
male,50,10,36,1,0,local police
male,,15,64,0,0,local police
female,135,16,66,1,0,local police
male,150,33,34,1,0,local police
male,,12,18,0,0,local police
female,75,19,19,1,0,state police
male,,13,34,1,0,local police
male,,15,31,1,1,local police
male,175,35,23,0,0,local police
male,75,10,54,1,1,state police
female,,12,34,1,1,local police
female,155,18,26,1,1,local police
male,,10,34,1,1,state police
female,120,17,42,1,0,local police
female,,16,38,1,0,local police
male,,14,58,1,0,local police
male,,18,44,0,0,state police
male,,11,32,0,0,local police
male,75,15,35,1,0,local police
male,105,13,20,1,1,state police
male,,14,30,1,0,local police
male,,13,39,1,0,local police
male,175,20,23,1,0,state police
male,80,13,41,1,0,local police
female,75,10,33,1,1,state police
male,,15,22,1,1,local police
male,115,14,19,1,1,local police
female,,13,35,0,0,local police
male,185,21,34,1,0,state police
male,170,27,24,1,0,local police
male,,10,37,1,0,local police
male,165,19,34,0,0,local police
male,75,17,39,1,0,state police
female,,11,52,1,0,local police
male,,10,44,0,0,local police
male,145,17,44,1,1,state police
female,,14,33,1,0,local police
female,,16,35,1,0,state police
male,75,10,19,0,0,state police
female,100,15,24,1,0,local police
male,,10,18,0,0,local police
female,,14,51,1,0,local police
male,,14,46,1,0,local police
male,120,17,24,1,1,local police
male,,10,39,1,0,local police
male,75,17,41,1,1,local police
female,,12,23,1,0,local police
female,,15,26,1,0,local police
male,,10,27,1,0,local police
female,75,10,24,1,0,local police
female,,17,25,1,0,local police
female,175,20,21,1,1,local police
female,,11,66,1,1,local police
male,,18,19,1,0,local police
male,,9,54,1,0,state police
female,75,10,49,1,0,state police
male,,10,50,0,0,local police
female,,10,39,1,1,local police
female,,12,33,1,0,local police
male,,17,49,0,0,local police
male,135,16,18,1,0,state police
female,,11,39,1,0,local police
male,75,15,22,1,0,local police
male,125,15,32,1,0,state police
male,,14,32,1,0,local police
female,,10,39,1,0,local police
male,185,21,35,1,0,local police
female,75,20,32,1,0,state police
male,,14,36,1,0,local police
male,,15,39,1,0,local police
female,,10,32,1,0,local police
female,125,15,55,0,0,local police
female,,17,47,1,0,local police
male,75,10,28,1,1,local police
female,75,13,26,1,0,local police
male,150,20,25,1,0,state police
male,75,10,47,1,0,state police
male,,12,56,0,0,local police
male,75,15,29,1,0,state police
female,,10,20,1,0,local police
female,125,15,49,1,1,state police
male,,10,37,0,0,local police
female,125,15,37,0,0,local police
female,105,13,32,1,0,local police
female,165,19,20,1,0,state police
female,,17,56,1,0,local police
male,,15,21,1,1,state police
female,,10,25,1,0,local police
male,,9,38,1,0,local police
female,125,15,14,1,1,state police
female,,10,34,0,0,state police
female,,12,32,1,0,local police
female,,12,24,1,1,local police
male,125,15,25,1,0,local police
male,125,15,25,1,0,state police
male,,12,40,1,0,local police
female,,15,47,1,0,local police
male,,14,38,0,0,local police
male,,16,41,1,0,local police
male,,15,25,1,0,local police
male,185,21,30,1,0,state police
male,245,27,20,1,0,local police
female,60,14,27,0,0,local police
female,,10,24,1,1,local police
male,,16,24,1,1,local police
male,,15,42,1,0,state police
male,,15,35,1,0,local police
female,75,21,46,1,1,local police
male,120,17,21,1,0,state police
female,125,15,36,1,0,state police
male,,17,57,1,0,local police
male,165,19,30,1,0,state police
male,100,15,39,0,0,local police
male,,10,63,1,0,local police
female,,13,44,1,0,local police
male,,10,23,1,1,state police
male,175,20,19,1,0,state police
female,,13,18,1,0,local police
female,,13,39,1,0,local police
female,,16,26,1,0,local police
male,,10,45,1,0,local police
female,,14,25,0,0,local police
female,,10,52,1,1,local police
male,225,25,28,1,0,local police
male,145,17,39,1,0,local police
female,,10,60,0,0,local police
male,,14,18,0,0,local police
male,75,17,52,1,1,local police
female,,15,46,1,0,local police
female,130,18,20,1,0,state police
female,75,5,24,1,1,local police
male,175,30,22,1,0,state police
male,,12,32,1,0,local police
male,165,19,25,1,0,state police
male,,13,41,1,1,local police
male,,12,31,1,0,local police
female,,9,51,1,0,state police
male,145,17,32,1,0,local police
male,,15,23,1,0,local police
